CustomerID,Customer Name,Customer Type,City,Email Promotion,First Purchase Date,Last Purchase Date
22087," ",Individual,NULL,Subscriber,2013-12-10 00:00:00.000,2013-12-10 00:00:00.000
22088," ",Individual,NULL,Subscriber,2013-09-14 00:00:00.000,2013-09-14 00:00:00.000
22089," ",Individual,NULL,Subscriber,2013-09-08 00:00:00.000,2013-09-08 00:00:00.000
22090," ",Individual,NULL,Subscriber,2013-07-12 00:00:00.000,2013-07-12 00:00:00.000
22091," ",Individual,NULL,Subscriber,2013-09-25 00:00:00.000,2013-09-25 00:00:00.000
22092," ",Individual,NULL,Subscriber,2013-09-12 00:00:00.000,2013-09-12 00:00:00.000
22093," ",Individual,NULL,Subscriber,2013-10-16 00:00:00.000,2013-10-16 00:00:00.000
22094," ",Individual,NULL,Subscriber,2013-10-08 00:00:00.000,2013-10-08 00:00:00.000
22095," ",Individual,NULL,Subscriber,2014-04-12 00:00:00.000,2014-04-12 00:00:00.000
22096," ",Individual,NULL,Subscriber,2013-10-03 00:00:00.000,2013-10-03 00:00:00.000
22097," ",Individual,NULL,Subscriber,2013-07-19 00:00:00.000,2013-07-19 00:00:00.000
22098," ",Individual,NULL,Subscriber,2013-11-28 00:00:00.000,2013-11-28 00:00:00.000
22099," ",Individual,NULL,Subscriber,2013-10-13 00:00:00.000,2013-10-13 00:00:00.000
22100," ",Individual,NULL,Subscriber,2014-01-08 00:00:00.000,2014-01-08 00:00:00.000
22101," ",Individual,NULL,Subscriber,2014-03-08 00:00:00.000,2014-03-08 00:00:00.000
22102," ",Individual,NULL,Subscriber,2014-03-08 00:00:00.000,2014-03-08 00:00:00.000
22103," ",Individual,NULL,Subscriber,2013-10-23 00:00:00.000,2013-10-23 00:00:00.000
22104," ",Individual,NULL,Subscriber,2013-10-07 00:00:00.000,2013-10-07 00:00:00.000
22105," ",Individual,NULL,Subscriber,2014-06-03 00:00:00.000,2014-06-03 00:00:00.000
22106," ",Individual,NULL,Subscriber,2013-10-11 00:00:00.000,2013-10-11 00:00:00.000
22107," ",Individual,NULL,Subscriber,2013-11-12 00:00:00.000,2013-11-12 00:00:00.000
22108," ",Individual,NULL,Subscriber,2013-09-18 00:00:00.000,2013-09-18 00:00:00.000
22109," ",Individual,NULL,Subscriber,2011-08-19 00:00:00.000,2013-06-12 00:00:00.000
22110," ",Individual,NULL,Subscriber,2014-05-26 00:00:00.000,2014-05-26 00:00:00.000
22111," ",Individual,NULL,Subscriber,2014-05-03 00:00:00.000,2014-05-03 00:00:00.000
22112," ",Individual,NULL,Subscriber,2011-08-27 00:00:00.000,2013-07-23 00:00:00.000
22113," ",Individual,NULL,Subscriber,2013-10-17 00:00:00.000,2013-10-17 00:00:00.000
22114," ",Individual,NULL,Subscriber,2011-08-01 00:00:00.000,2013-10-30 00:00:00.000
22115," ",Individual,NULL,Subscriber,2013-10-07 00:00:00.000,2013-10-07 00:00:00.000
22116," ",Individual,NULL,Subscriber,2013-10-28 00:00:00.000,2013-10-28 00:00:00.000
22117," ",Individual,NULL,Subscriber,2011-08-22 00:00:00.000,2013-12-14 00:00:00.000
22118," ",Individual,NULL,Subscriber,2011-09-22 00:00:00.000,2013-12-26 00:00:00.000
22119," ",Individual,NULL,Subscriber,2013-10-28 00:00:00.000,2013-10-28 00:00:00.000
22120," ",Individual,NULL,Subscriber,2011-09-28 00:00:00.000,2013-08-04 00:00:00.000
22121," ",Individual,NULL,Subscriber,2011-10-18 00:00:00.000,2013-10-28 00:00:00.000
22122," ",Individual,NULL,Subscriber,2013-09-13 00:00:00.000,2013-09-13 00:00:00.000
22123," ",Individual,NULL,Subscriber,2013-10-24 00:00:00.000,2013-10-24 00:00:00.000
22124," ",Individual,NULL,Subscriber,2014-04-14 00:00:00.000,2014-04-14 00:00:00.000
22125," ",Individual,NULL,Subscriber,2013-08-11 00:00:00.000,2013-08-11 00:00:00.000
22126," ",Individual,NULL,Subscriber,2014-01-20 00:00:00.000,2014-01-20 00:00:00.000
22127," ",Individual,NULL,Subscriber,2013-10-09 00:00:00.000,2013-10-09 00:00:00.000
22128," ",Individual,NULL,Subscriber,2011-10-26 00:00:00.000,2013-12-25 00:00:00.000
22129," ",Individual,NULL,Subscriber,2013-10-13 00:00:00.000,2013-10-13 00:00:00.000
22130," ",Individual,NULL,Subscriber,2013-10-09 00:00:00.000,2013-10-09 00:00:00.000
22131," ",Individual,NULL,Subscriber,2013-10-19 00:00:00.000,2013-10-19 00:00:00.000
22132," ",Individual,NULL,Subscriber,2013-10-28 00:00:00.000,2013-10-28 00:00:00.000
22133," ",Individual,NULL,Subscriber,2013-10-19 00:00:00.000,2013-10-19 00:00:00.000
22134," ",Individual,NULL,Subscriber,2014-02-25 00:00:00.000,2014-02-25 00:00:00.000
22135," ",Individual,NULL,Subscriber,2013-10-06 00:00:00.000,2013-10-06 00:00:00.000
22136," ",Individual,NULL,Subscriber,2013-10-06 00:00:00.000,2013-10-06 00:00:00.000
22137," ",Individual,NULL,Subscriber,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000
22138," ",Individual,NULL,Subscriber,2013-09-17 00:00:00.000,2013-09-17 00:00:00.000
22139," ",Individual,NULL,Subscriber,2013-10-12 00:00:00.000,2013-10-12 00:00:00.000
22140," ",Individual,NULL,Subscriber,2014-05-27 00:00:00.000,2014-05-27 00:00:00.000
22141," ",Individual,NULL,Subscriber,2014-01-26 00:00:00.000,2014-01-26 00:00:00.000
22142," ",Individual,NULL,Subscriber,2013-08-27 00:00:00.000,2013-08-27 00:00:00.000
22143," ",Individual,NULL,Subscriber,2013-07-18 00:00:00.000,2013-07-18 00:00:00.000
22144," ",Individual,NULL,Subscriber,2013-12-13 00:00:00.000,2013-12-13 00:00:00.000
22145," ",Individual,NULL,Subscriber,2013-08-22 00:00:00.000,2013-08-22 00:00:00.000
22146," ",Individual,NULL,Subscriber,2014-05-13 00:00:00.000,2014-05-13 00:00:00.000
22147," ",Individual,NULL,Subscriber,2014-01-24 00:00:00.000,2014-01-24 00:00:00.000
22148," ",Individual,NULL,Subscriber,2013-11-22 00:00:00.000,2013-11-22 00:00:00.000
22149," ",Individual,NULL,Subscriber,2014-06-01 00:00:00.000,2014-06-01 00:00:00.000
22150," ",Individual,NULL,Subscriber,2013-08-11 00:00:00.000,2013-08-11 00:00:00.000
22151," ",Individual,NULL,Subscriber,2014-02-08 00:00:00.000,2014-02-08 00:00:00.000
22152," ",Individual,NULL,Subscriber,2014-05-09 00:00:00.000,2014-05-09 00:00:00.000
22153," ",Individual,NULL,Subscriber,2013-10-28 00:00:00.000,2013-10-28 00:00:00.000
22154," ",Individual,NULL,Subscriber,2013-07-07 00:00:00.000,2013-07-07 00:00:00.000
22155," ",Individual,NULL,Subscriber,2014-02-07 00:00:00.000,2014-02-07 00:00:00.000
22156," ",Individual,NULL,Subscriber,2013-08-06 00:00:00.000,2013-08-06 00:00:00.000
22157," ",Individual,NULL,Subscriber,2014-03-10 00:00:00.000,2014-03-10 00:00:00.000
22158," ",Individual,NULL,Subscriber,2013-11-06 00:00:00.000,2013-11-06 00:00:00.000
22159," ",Individual,NULL,Subscriber,2014-05-13 00:00:00.000,2014-05-13 00:00:00.000
22160," ",Individual,NULL,Subscriber,2013-11-03 00:00:00.000,2013-11-03 00:00:00.000
22161," ",Individual,NULL,Subscriber,2014-05-22 00:00:00.000,2014-05-22 00:00:00.000
22162," ",Individual,NULL,Subscriber,2013-11-05 00:00:00.000,2013-11-05 00:00:00.000
22163," ",Individual,NULL,Subscriber,2013-07-07 00:00:00.000,2013-07-07 00:00:00.000
22164," ",Individual,NULL,Subscriber,2013-11-10 00:00:00.000,2013-11-10 00:00:00.000
22165," ",Individual,NULL,Subscriber,2013-10-18 00:00:00.000,2013-10-18 00:00:00.000
22166," ",Individual,NULL,Subscriber,2013-11-12 00:00:00.000,2013-11-12 00:00:00.000
22167," ",Individual,NULL,Subscriber,2013-07-13 00:00:00.000,2013-07-13 00:00:00.000
22168," ",Individual,NULL,Subscriber,2012-09-12 00:00:00.000,2013-10-29 00:00:00.000
22169," ",Individual,NULL,Subscriber,2013-11-19 00:00:00.000,2013-11-19 00:00:00.000
22170," ",Individual,NULL,Subscriber,2012-09-03 00:00:00.000,2013-10-03 00:00:00.000
22171," ",Individual,NULL,Subscriber,2012-09-24 00:00:00.000,2013-10-15 00:00:00.000
22172," ",Individual,NULL,Subscriber,2012-09-01 00:00:00.000,2013-10-24 00:00:00.000
22173," ",Individual,NULL,Subscriber,2012-09-08 00:00:00.000,2013-10-06 00:00:00.000
22174," ",Individual,NULL,Subscriber,2012-09-11 00:00:00.000,2013-09-30 00:00:00.000
22175," ",Individual,NULL,Subscriber,2012-09-12 00:00:00.000,2013-10-02 00:00:00.000
22176," ",Individual,NULL,Subscriber,2013-12-05 00:00:00.000,2013-12-05 00:00:00.000
22177," ",Individual,NULL,Subscriber,2013-12-13 00:00:00.000,2013-12-13 00:00:00.000
22178," ",Individual,NULL,Subscriber,2012-09-10 00:00:00.000,2014-04-15 00:00:00.000
22179," ",Individual,NULL,Subscriber,2013-11-15 00:00:00.000,2013-11-15 00:00:00.000
22180," ",Individual,NULL,Subscriber,2012-08-31 00:00:00.000,2014-04-07 00:00:00.000
22181," ",Individual,NULL,Subscriber,2012-09-05 00:00:00.000,2014-04-10 00:00:00.000
22182," ",Individual,NULL,Subscriber,2011-10-26 00:00:00.000,2013-11-28 00:00:00.000
22183," ",Individual,NULL,Subscriber,2014-03-19 00:00:00.000,2014-03-19 00:00:00.000
22184," ",Individual,NULL,Subscriber,2014-03-15 00:00:00.000,2014-03-15 00:00:00.000
22185," ",Individual,NULL,Subscriber,2013-08-26 00:00:00.000,2013-08-26 00:00:00.000
22186," ",Individual,NULL,Subscriber,2014-05-25 00:00:00.000,2014-05-25 00:00:00.000
22187," ",Individual,NULL,Subscriber,2014-06-03 00:00:00.000,2014-06-03 00:00:00.000
22188," ",Individual,NULL,Subscriber,2014-05-22 00:00:00.000,2014-05-22 00:00:00.000
22189," ",Individual,NULL,Subscriber,2013-11-20 00:00:00.000,2013-11-20 00:00:00.000
22190," ",Individual,NULL,Subscriber,2014-03-24 00:00:00.000,2014-03-24 00:00:00.000
22191," ",Individual,NULL,Subscriber,2013-10-17 00:00:00.000,2013-10-17 00:00:00.000
22192," ",Individual,NULL,Subscriber,2013-11-24 00:00:00.000,2013-11-24 00:00:00.000
22193," ",Individual,NULL,Subscriber,2012-09-28 00:00:00.000,2014-04-02 00:00:00.000
22194," ",Individual,NULL,Subscriber,2012-09-26 00:00:00.000,2014-04-28 00:00:00.000
22195," ",Individual,NULL,Subscriber,2012-09-05 00:00:00.000,2014-05-05 00:00:00.000
22196," ",Individual,NULL,Subscriber,2012-09-13 00:00:00.000,2014-05-06 00:00:00.000
22197," ",Individual,NULL,Subscriber,2012-09-06 00:00:00.000,2014-05-06 00:00:00.000
22198," ",Individual,NULL,Subscriber,2012-09-10 00:00:00.000,2014-05-02 00:00:00.000
22199," ",Individual,NULL,Subscriber,2012-09-17 00:00:00.000,2014-05-11 00:00:00.000
22200," ",Individual,NULL,Subscriber,2012-09-11 00:00:00.000,2014-05-17 00:00:00.000
22201," ",Individual,NULL,Subscriber,2012-10-19 00:00:00.000,2014-05-11 00:00:00.000
22202," ",Individual,NULL,Subscriber,2012-10-07 00:00:00.000,2014-05-30 00:00:00.000
22203," ",Individual,NULL,Subscriber,2012-10-23 00:00:00.000,2014-05-06 00:00:00.000
22204," ",Individual,NULL,Subscriber,2013-12-15 00:00:00.000,2013-12-15 00:00:00.000
22205," ",Individual,NULL,Subscriber,2013-12-20 00:00:00.000,2013-12-20 00:00:00.000
22206," ",Individual,NULL,Subscriber,2014-01-12 00:00:00.000,2014-01-12 00:00:00.000
22207," ",Individual,NULL,Subscriber,2012-10-05 00:00:00.000,2014-05-29 00:00:00.000
22208," ",Individual,NULL,Subscriber,2013-08-31 00:00:00.000,2013-08-31 00:00:00.000
22209," ",Individual,NULL,Subscriber,2013-10-03 00:00:00.000,2013-10-03 00:00:00.000
22210," ",Individual,NULL,Subscriber,2013-11-11 00:00:00.000,2013-11-11 00:00:00.000
22211," ",Individual,NULL,Subscriber,2013-10-15 00:00:00.000,2013-10-15 00:00:00.000
22212," ",Individual,NULL,Subscriber,2013-10-03 00:00:00.000,2013-10-03 00:00:00.000
22213," ",Individual,NULL,Subscriber,2013-07-30 00:00:00.000,2013-07-30 00:00:00.000
22214," ",Individual,NULL,Subscriber,2014-03-01 00:00:00.000,2014-03-01 00:00:00.000
22215," ",Individual,NULL,Subscriber,2013-09-14 00:00:00.000,2013-09-14 00:00:00.000
22216," ",Individual,NULL,Subscriber,2013-11-11 00:00:00.000,2013-11-11 00:00:00.000
22217," ",Individual,NULL,Subscriber,2014-06-19 00:00:00.000,2014-06-19 00:00:00.000
22218," ",Individual,NULL,Subscriber,2014-05-26 00:00:00.000,2014-05-26 00:00:00.000
22219," ",Individual,NULL,Subscriber,2014-04-24 00:00:00.000,2014-04-24 00:00:00.000
22220," ",Individual,NULL,Subscriber,2014-05-28 00:00:00.000,2014-05-28 00:00:00.000
22221," ",Individual,NULL,Subscriber,2014-05-16 00:00:00.000,2014-05-16 00:00:00.000
22222," ",Individual,NULL,Subscriber,2014-05-21 00:00:00.000,2014-05-21 00:00:00.000
22223," ",Individual,NULL,Subscriber,2014-02-27 00:00:00.000,2014-02-27 00:00:00.000
22224," ",Individual,NULL,Subscriber,2013-11-10 00:00:00.000,2013-11-10 00:00:00.000
22225," ",Individual,NULL,Subscriber,2013-11-27 00:00:00.000,2013-11-27 00:00:00.000
22226," ",Individual,NULL,Subscriber,2013-08-18 00:00:00.000,2013-08-18 00:00:00.000
22227," ",Individual,NULL,Subscriber,2013-08-26 00:00:00.000,2013-08-26 00:00:00.000
22228," ",Individual,NULL,Subscriber,2014-04-02 00:00:00.000,2014-04-02 00:00:00.000
22229," ",Individual,NULL,Subscriber,2014-05-06 00:00:00.000,2014-05-06 00:00:00.000
22230," ",Individual,NULL,Subscriber,2011-10-26 00:00:00.000,2014-02-25 00:00:00.000
22231," ",Individual,NULL,Subscriber,2013-10-30 00:00:00.000,2013-10-30 00:00:00.000
22232," ",Individual,NULL,Subscriber,2011-10-21 00:00:00.000,2013-11-16 00:00:00.000
22233," ",Individual,NULL,Subscriber,2011-10-18 00:00:00.000,2013-11-14 00:00:00.000
22234," ",Individual,NULL,Subscriber,2011-10-23 00:00:00.000,2013-12-12 00:00:00.000
22235," ",Individual,NULL,Subscriber,2014-05-21 00:00:00.000,2014-05-21 00:00:00.000
22236," ",Individual,NULL,Subscriber,2014-05-29 00:00:00.000,2014-05-29 00:00:00.000
22237," ",Individual,NULL,Subscriber,2013-12-27 00:00:00.000,2013-12-27 00:00:00.000
22238," ",Individual,NULL,Subscriber,2014-05-29 00:00:00.000,2014-05-29 00:00:00.000
22239," ",Individual,NULL,Subscriber,2013-12-01 00:00:00.000,2013-12-01 00:00:00.000
22240," ",Individual,NULL,Subscriber,2013-11-04 00:00:00.000,2013-11-04 00:00:00.000
22241," ",Individual,NULL,Subscriber,2014-05-13 00:00:00.000,2014-05-13 00:00:00.000
22242," ",Individual,NULL,Subscriber,2013-08-06 00:00:00.000,2013-08-06 00:00:00.000
22243," ",Individual,NULL,Subscriber,2014-05-06 00:00:00.000,2014-05-06 00:00:00.000
22244," ",Individual,NULL,Subscriber,2013-09-05 00:00:00.000,2013-09-05 00:00:00.000
22245," ",Individual,NULL,Subscriber,2014-05-10 00:00:00.000,2014-05-10 00:00:00.000
22246," ",Individual,NULL,Subscriber,2014-05-04 00:00:00.000,2014-05-04 00:00:00.000
22247," ",Individual,NULL,Subscriber,2011-11-20 00:00:00.000,2013-12-14 00:00:00.000
22248," ",Individual,NULL,Subscriber,2014-05-03 00:00:00.000,2014-05-03 00:00:00.000
22249," ",Individual,NULL,Subscriber,2013-11-27 00:00:00.000,2013-11-27 00:00:00.000
22250," ",Individual,NULL,Subscriber,2013-11-27 00:00:00.000,2013-11-27 00:00:00.000
22251," ",Individual,NULL,Subscriber,2011-11-18 00:00:00.000,2014-01-24 00:00:00.000
22252," ",Individual,NULL,Subscriber,2011-11-23 00:00:00.000,2013-12-31 00:00:00.000
22253," ",Individual,NULL,Subscriber,2014-05-30 00:00:00.000,2014-05-30 00:00:00.000
22254," ",Individual,NULL,Subscriber,2013-06-15 00:00:00.000,2013-06-15 00:00:00.000
22255," ",Individual,NULL,Subscriber,2013-11-26 00:00:00.000,2013-11-26 00:00:00.000
22256," ",Individual,NULL,Subscriber,2013-11-01 00:00:00.000,2013-11-01 00:00:00.000
22257," ",Individual,NULL,Subscriber,2013-11-06 00:00:00.000,2013-11-06 00:00:00.000
22258," ",Individual,NULL,Subscriber,2013-11-16 00:00:00.000,2013-11-16 00:00:00.000
22259," ",Individual,NULL,Subscriber,2013-06-10 00:00:00.000,2013-06-10 00:00:00.000
22260," ",Individual,NULL,Subscriber,2013-06-09 00:00:00.000,2013-06-09 00:00:00.000
22261," ",Individual,NULL,Subscriber,2013-05-30 00:00:00.000,2013-05-30 00:00:00.000
22262," ",Individual,NULL,Subscriber,2013-06-24 00:00:00.000,2013-06-24 00:00:00.000
22263," ",Individual,NULL,Subscriber,2014-06-24 00:00:00.000,2014-06-24 00:00:00.000
22264," ",Individual,NULL,Subscriber,2013-11-10 00:00:00.000,2013-11-10 00:00:00.000
22265," ",Individual,NULL,Subscriber,2013-08-10 00:00:00.000,2013-08-10 00:00:00.000
22266," ",Individual,NULL,Subscriber,2013-11-26 00:00:00.000,2013-11-26 00:00:00.000
22267," ",Individual,NULL,Subscriber,2011-11-12 00:00:00.000,2014-03-03 00:00:00.000
22268," ",Individual,NULL,Subscriber,2011-11-27 00:00:00.000,2014-01-26 00:00:00.000
22269," ",Individual,NULL,Subscriber,2013-12-23 00:00:00.000,2013-12-23 00:00:00.000
22270," ",Individual,NULL,Subscriber,2013-11-07 00:00:00.000,2013-11-07 00:00:00.000
22271," ",Individual,NULL,Subscriber,2013-11-19 00:00:00.000,2013-11-19 00:00:00.000
22272," ",Individual,NULL,Subscriber,2013-11-21 00:00:00.000,2013-11-21 00:00:00.000
22273," ",Individual,NULL,Subscriber,2013-06-19 00:00:00.000,2013-06-19 00:00:00.000
22274," ",Individual,NULL,Subscriber,2013-06-23 00:00:00.000,2013-06-23 00:00:00.000
22275," ",Individual,NULL,Subscriber,2013-07-11 00:00:00.000,2013-07-11 00:00:00.000
22276," ",Individual,NULL,Subscriber,2013-07-05 00:00:00.000,2013-07-05 00:00:00.000
22277," ",Individual,NULL,Subscriber,2014-06-27 00:00:00.000,2014-06-27 00:00:00.000
22278," ",Individual,NULL,Subscriber,2013-08-16 00:00:00.000,2013-08-16 00:00:00.000
22279," ",Individual,NULL,Subscriber,2014-05-06 00:00:00.000,2014-05-06 00:00:00.000
22280," ",Individual,NULL,Subscriber,2013-10-17 00:00:00.000,2013-10-17 00:00:00.000
22281," ",Individual,NULL,Subscriber,2013-07-18 00:00:00.000,2013-07-18 00:00:00.000
22282," ",Individual,NULL,Subscriber,2013-07-02 00:00:00.000,2013-07-02 00:00:00.000
22283," ",Individual,NULL,Subscriber,2014-01-20 00:00:00.000,2014-01-20 00:00:00.000
22284," ",Individual,NULL,Subscriber,2013-06-30 00:00:00.000,2013-06-30 00:00:00.000
22285," ",Individual,NULL,Subscriber,2013-12-14 00:00:00.000,2013-12-14 00:00:00.000
22286," ",Individual,NULL,Subscriber,2013-10-12 00:00:00.000,2013-10-12 00:00:00.000
22287," ",Individual,NULL,Subscriber,2013-07-21 00:00:00.000,2013-07-21 00:00:00.000
22288," ",Individual,NULL,Subscriber,2013-07-10 00:00:00.000,2013-07-10 00:00:00.000
22289," ",Individual,NULL,Subscriber,2013-07-09 00:00:00.000,2013-07-09 00:00:00.000
22290," ",Individual,NULL,Subscriber,2013-11-05 00:00:00.000,2013-11-05 00:00:00.000
22291," ",Individual,NULL,Subscriber,2013-10-31 00:00:00.000,2013-10-31 00:00:00.000
22292," ",Individual,NULL,Subscriber,2013-11-26 00:00:00.000,2013-11-26 00:00:00.000
22293," ",Individual,NULL,Subscriber,2013-11-06 00:00:00.000,2013-11-06 00:00:00.000
22294," ",Individual,NULL,Subscriber,2013-11-22 00:00:00.000,2013-11-22 00:00:00.000
22295," ",Individual,NULL,Subscriber,2013-11-23 00:00:00.000,2013-11-23 00:00:00.000
22296," ",Individual,NULL,Subscriber,2014-03-29 00:00:00.000,2014-03-29 00:00:00.000
22297," ",Individual,NULL,Subscriber,2013-11-16 00:00:00.000,2013-11-16 00:00:00.000
22298," ",Individual,NULL,Subscriber,2013-12-24 00:00:00.000,2013-12-24 00:00:00.000
22299," ",Individual,NULL,Subscriber,2011-11-07 00:00:00.000,2014-03-30 00:00:00.000
22300," ",Individual,NULL,Subscriber,2013-07-25 00:00:00.000,2013-07-25 00:00:00.000
22301," ",Individual,NULL,Subscriber,2013-07-09 00:00:00.000,2013-07-09 00:00:00.000
22302," ",Individual,NULL,Subscriber,2013-12-10 00:00:00.000,2013-12-10 00:00:00.000
22303," ",Individual,NULL,Subscriber,2014-05-16 00:00:00.000,2014-05-16 00:00:00.000
22304," ",Individual,NULL,Subscriber,2013-12-22 00:00:00.000,2013-12-22 00:00:00.000
22305," ",Individual,NULL,Subscriber,2014-06-07 00:00:00.000,2014-06-07 00:00:00.000
22306," ",Individual,NULL,Subscriber,2013-10-05 00:00:00.000,2013-10-05 00:00:00.000
22307," ",Individual,NULL,Subscriber,2014-03-03 00:00:00.000,2014-03-03 00:00:00.000
22308," ",Individual,NULL,Subscriber,2013-11-30 00:00:00.000,2013-11-30 00:00:00.000
22309," ",Individual,NULL,Subscriber,2014-01-13 00:00:00.000,2014-01-13 00:00:00.000
22310," ",Individual,NULL,Subscriber,2013-11-24 00:00:00.000,2013-11-24 00:00:00.000
22311," ",Individual,NULL,Subscriber,2013-12-15 00:00:00.000,2013-12-15 00:00:00.000
22312," ",Individual,NULL,Subscriber,2013-06-13 00:00:00.000,2013-06-13 00:00:00.000
22313," ",Individual,NULL,Subscriber,2014-01-03 00:00:00.000,2014-01-03 00:00:00.000
22314," ",Individual,NULL,Subscriber,2014-01-01 00:00:00.000,2014-01-01 00:00:00.000
22315," ",Individual,NULL,Subscriber,2014-03-25 00:00:00.000,2014-03-25 00:00:00.000
22316," ",Individual,NULL,Subscriber,2013-10-29 00:00:00.000,2013-10-29 00:00:00.000
22317," ",Individual,NULL,Subscriber,2013-08-01 00:00:00.000,2013-08-01 00:00:00.000
22318," ",Individual,NULL,Subscriber,2014-05-28 00:00:00.000,2014-05-28 00:00:00.000
22319," ",Individual,NULL,Subscriber,2013-10-25 00:00:00.000,2013-10-25 00:00:00.000
22320," ",Individual,NULL,Subscriber,2014-01-06 00:00:00.000,2014-01-06 00:00:00.000
22321," ",Individual,NULL,Subscriber,2014-01-12 00:00:00.000,2014-01-12 00:00:00.000
22322," ",Individual,NULL,Subscriber,2013-10-03 00:00:00.000,2013-10-03 00:00:00.000
22323," ",Individual,NULL,Subscriber,2013-06-23 00:00:00.000,2013-06-23 00:00:00.000
22324," ",Individual,NULL,Subscriber,2013-08-28 00:00:00.000,2013-08-28 00:00:00.000
22325," ",Individual,NULL,Subscriber,2013-12-29 00:00:00.000,2013-12-29 00:00:00.000
22326," ",Individual,NULL,Subscriber,2014-04-08 00:00:00.000,2014-04-08 00:00:00.000
22327," ",Individual,NULL,Subscriber,2013-07-19 00:00:00.000,2013-07-19 00:00:00.000
22328," ",Individual,NULL,Subscriber,2013-07-11 00:00:00.000,2013-07-11 00:00:00.000
22329," ",Individual,NULL,Subscriber,2013-07-27 00:00:00.000,2013-07-27 00:00:00.000
22330," ",Individual,NULL,Subscriber,2013-06-30 00:00:00.000,2013-06-30 00:00:00.000
22331," ",Individual,NULL,Subscriber,2014-06-17 00:00:00.000,2014-06-17 00:00:00.000
22332," ",Individual,NULL,Subscriber,2013-11-16 00:00:00.000,2013-11-16 00:00:00.000
22333," ",Individual,NULL,Subscriber,2013-08-04 00:00:00.000,2013-08-04 00:00:00.000
22334," ",Individual,NULL,Subscriber,2013-07-26 00:00:00.000,2013-07-26 00:00:00.000
22335," ",Individual,NULL,Subscriber,2013-08-11 00:00:00.000,2013-08-11 00:00:00.000
22336," ",Individual,NULL,Subscriber,2013-08-26 00:00:00.000,2013-08-26 00:00:00.000
22337," ",Individual,NULL,Subscriber,2014-03-16 00:00:00.000,2014-03-16 00:00:00.000
22338," ",Individual,NULL,Subscriber,2013-07-05 00:00:00.000,2013-07-05 00:00:00.000
22339," ",Individual,NULL,Subscriber,2014-01-01 00:00:00.000,2014-01-01 00:00:00.000
22340," ",Individual,NULL,Subscriber,2014-02-02 00:00:00.000,2014-02-02 00:00:00.000
22341," ",Individual,NULL,Subscriber,2014-06-29 00:00:00.000,2014-06-29 00:00:00.000
22342," ",Individual,NULL,Subscriber,2014-03-03 00:00:00.000,2014-03-03 00:00:00.000
22343," ",Individual,NULL,Subscriber,2013-09-04 00:00:00.000,2013-09-04 00:00:00.000
22344," ",Individual,NULL,Subscriber,2013-10-28 00:00:00.000,2013-10-28 00:00:00.000
22345," ",Individual,NULL,Subscriber,2013-07-20 00:00:00.000,2013-07-20 00:00:00.000
22346," ",Individual,NULL,Subscriber,2013-08-01 00:00:00.000,2013-08-01 00:00:00.000
22347," ",Individual,NULL,Subscriber,2014-02-18 00:00:00.000,2014-02-18 00:00:00.000
22348," ",Individual,NULL,Subscriber,2013-10-26 00:00:00.000,2013-10-26 00:00:00.000
22349," ",Individual,NULL,Subscriber,2014-01-17 00:00:00.000,2014-01-17 00:00:00.000
22350," ",Individual,NULL,Subscriber,2014-03-21 00:00:00.000,2014-03-21 00:00:00.000
22351," ",Individual,NULL,Subscriber,2013-11-19 00:00:00.000,2013-11-19 00:00:00.000
22352," ",Individual,NULL,Subscriber,2014-02-07 00:00:00.000,2014-02-07 00:00:00.000
22353," ",Individual,NULL,Subscriber,2013-12-20 00:00:00.000,2013-12-20 00:00:00.000
22354," ",Individual,NULL,Subscriber,2013-12-06 00:00:00.000,2013-12-06 00:00:00.000
22355," ",Individual,NULL,Subscriber,2013-11-04 00:00:00.000,2013-11-04 00:00:00.000
22356," ",Individual,NULL,Subscriber,2014-06-28 00:00:00.000,2014-06-28 00:00:00.000
22357," ",Individual,NULL,Subscriber,2014-06-16 00:00:00.000,2014-06-16 00:00:00.000
22358," ",Individual,NULL,Subscriber,2013-10-22 00:00:00.000,2013-10-22 00:00:00.000
22359," ",Individual,NULL,Subscriber,2013-10-03 00:00:00.000,2013-10-03 00:00:00.000
22360," ",Individual,NULL,Subscriber,2013-12-27 00:00:00.000,2013-12-27 00:00:00.000
22361," ",Individual,NULL,Subscriber,2013-11-23 00:00:00.000,2013-11-23 00:00:00.000
22362," ",Individual,NULL,Subscriber,2014-02-10 00:00:00.000,2014-02-10 00:00:00.000
22363," ",Individual,NULL,Subscriber,2013-11-26 00:00:00.000,2013-11-26 00:00:00.000
22364," ",Individual,NULL,Subscriber,2013-12-18 00:00:00.000,2013-12-18 00:00:00.000
22365," ",Individual,NULL,Subscriber,2013-07-10 00:00:00.000,2013-07-10 00:00:00.000
22366," ",Individual,NULL,Subscriber,2014-01-06 00:00:00.000,2014-01-06 00:00:00.000
22367," ",Individual,NULL,Subscriber,2013-09-26 00:00:00.000,2013-09-26 00:00:00.000
22368," ",Individual,NULL,Subscriber,2013-08-22 00:00:00.000,2013-08-22 00:00:00.000
22369," ",Individual,NULL,Subscriber,2013-11-11 00:00:00.000,2013-11-11 00:00:00.000
22370," ",Individual,NULL,Subscriber,2014-05-28 00:00:00.000,2014-05-28 00:00:00.000
